Province/State;Country/Region;Lat;Long;Date;Value;ISO 3166-1 Alpha 3-Codes;Region Code;Sub-region Code;Intermediate Region Code;
;Costa Rica;97.489;-837.534;11/03/2020;13;CRI;19;419;13;
;Costa Rica;97.489;-837.534;10/03/2020;9;CRI;19;419;13;
;Costa Rica;97.489;-837.534;09/03/2020;9;CRI;19;419;13;
;Costa Rica;97.489;-837.534;08/03/2020;5;CRI;19;419;13;
;Costa Rica;97.489;-837.534;07/03/2020;1;CRI;19;419;13;
;Costa Rica;97.489;-837.534;06/03/2020;1;CRI;19;419;13;
;Costa Rica;97.489;-837.534;05/03/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;04/03/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;03/03/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;02/03/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;01/03/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;29/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;28/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;27/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;26/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;25/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;24/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;23/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;22/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;21/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;20/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;19/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;18/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;17/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;16/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;15/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;14/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;13/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;12/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;11/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;10/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;09/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;08/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;07/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;06/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;05/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;04/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;03/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;02/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;01/02/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;31/01/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;30/01/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;29/01/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;28/01/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;27/01/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;26/01/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;25/01/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;24/01/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;23/01/2020;0;CRI;19;419;13;
;Costa Rica;97.489;-837.534;22/01/2020;0;CRI;19;419;13;
;Cote d'Ivoire;7.54;-55.471;13/05/2020;1912;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;12/05/2020;1857;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;11/05/2020;1730;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;10/05/2020;1700;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;09/05/2020;1667;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;08/05/2020;1602;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;07/05/2020;1571;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;06/05/2020;1516;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;05/05/2020;1464;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;04/05/2020;1432;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;03/05/2020;1398;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;02/05/2020;1362;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;01/05/2020;1333;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;30/04/2020;1275;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;29/04/2020;1238;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;28/04/2020;1183;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;27/04/2020;1164;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;26/04/2020;1150;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;25/04/2020;1077;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;24/04/2020;1077;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;23/04/2020;1004;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;22/04/2020;952;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;21/04/2020;916;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;20/04/2020;847;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;19/04/2020;847;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;18/04/2020;801;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;17/04/2020;688;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;16/04/2020;654;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;15/04/2020;638;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;14/04/2020;638;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;13/04/2020;626;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;12/04/2020;574;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;11/04/2020;533;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;10/04/2020;444;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;09/04/2020;444;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;08/04/2020;384;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;07/04/2020;349;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;06/04/2020;323;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;05/04/2020;261;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;04/04/2020;245;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;03/04/2020;218;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;02/04/2020;194;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;01/04/2020;190;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;31/03/2020;179;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;30/03/2020;168;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;29/03/2020;165;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;28/03/2020;101;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;27/03/2020;101;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;26/03/2020;96;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;25/03/2020;80;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;24/03/2020;73;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;23/03/2020;25;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;22/03/2020;14;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;21/03/2020;14;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;20/03/2020;9;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;19/03/2020;9;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;18/03/2020;6;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;17/03/2020;5;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;16/03/2020;1;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;15/03/2020;1;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;14/03/2020;1;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;13/03/2020;1;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;12/03/2020;1;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;11/03/2020;1;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;10/03/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;09/03/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;08/03/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;07/03/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;06/03/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;05/03/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;04/03/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;03/03/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;02/03/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;01/03/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;29/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;28/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;27/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;26/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;25/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;24/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;23/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;22/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;21/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;20/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;19/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;18/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;17/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;16/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;15/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;14/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;13/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;12/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;11/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;10/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;09/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;08/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;07/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;06/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;05/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;04/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;03/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;02/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;01/02/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;31/01/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;30/01/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;29/01/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;28/01/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;27/01/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;26/01/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;25/01/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;24/01/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;23/01/2020;0;CIV;2;202;11;
;Cote d'Ivoire;7.54;-55.471;22/01/2020;0;CIV;2;202;11;
;Croatia;45.1;15.2;13/05/2020;2213;HRV;150;39;;
;Croatia;45.1;15.2;12/05/2020;2207;HRV;150;39;;
;Croatia;45.1;15.2;11/05/2020;2196;HRV;150;39;;
;Croatia;45.1;15.2;10/05/2020;2187;HRV;150;39;;
;Croatia;45.1;15.2;09/05/2020;2176;HRV;150;39;;
;Croatia;45.1;15.2;08/05/2020;2161;HRV;150;39;;
;Croatia;45.1;15.2;07/05/2020;2125;HRV;150;39;;
;Croatia;45.1;15.2;06/05/2020;2119;HRV;150;39;;
;Croatia;45.1;15.2;05/05/2020;2112;HRV;150;39;;
;Croatia;45.1;15.2;04/05/2020;2101;HRV;150;39;;
;Croatia;45.1;15.2;03/05/2020;2096;HRV;150;39;;
;Croatia;45.1;15.2;02/05/2020;2088;HRV;150;39;;
;Croatia;45.1;15.2;01/05/2020;2085;HRV;150;39;;
;Croatia;45.1;15.2;30/04/2020;2076;HRV;150;39;;
;Croatia;45.1;15.2;29/04/2020;2062;HRV;150;39;;
;Croatia;45.1;15.2;28/04/2020;2047;HRV;150;39;;
;Croatia;45.1;15.2;27/04/2020;2039;HRV;150;39;;
;Croatia;45.1;15.2;26/04/2020;2030;HRV;150;39;;
;Croatia;45.1;15.2;25/04/2020;2016;HRV;150;39;;
;Croatia;45.1;15.2;24/04/2020;2009;HRV;150;39;;
;Croatia;45.1;15.2;23/04/2020;1981;HRV;150;39;;
;Croatia;45.1;15.2;22/04/2020;1950;HRV;150;39;;
;Croatia;45.1;15.2;21/04/2020;1908;HRV;150;39;;
;Croatia;45.1;15.2;20/04/2020;1881;HRV;150;39;;
;Croatia;45.1;15.2;19/04/2020;1871;HRV;150;39;;
;Croatia;45.1;15.2;18/04/2020;1832;HRV;150;39;;
;Croatia;45.1;15.2;17/04/2020;1814;HRV;150;39;;
;Croatia;45.1;15.2;16/04/2020;1791;HRV;150;39;;
;Croatia;45.1;15.2;15/04/2020;1741;HRV;150;39;;
;Croatia;45.1;15.2;14/04/2020;1704;HRV;150;39;;
;Croatia;45.1;15.2;13/04/2020;1650;HRV;150;39;;
;Croatia;45.1;15.2;12/04/2020;1600;HRV;150;39;;
;Croatia;45.1;15.2;11/04/2020;1534;HRV;150;39;;
;Croatia;45.1;15.2;10/04/2020;1495;HRV;150;39;;
;Croatia;45.1;15.2;09/04/2020;1407;HRV;150;39;;
;Croatia;45.1;15.2;08/04/2020;1343;HRV;150;39;;
;Croatia;45.1;15.2;07/04/2020;1282;HRV;150;39;;
;Croatia;45.1;15.2;06/04/2020;1222;HRV;150;39;;
;Croatia;45.1;15.2;05/04/2020;1182;HRV;150;39;;
;Croatia;45.1;15.2;04/04/2020;1126;HRV;150;39;;
;Croatia;45.1;15.2;03/04/2020;1079;HRV;150;39;;
;Croatia;45.1;15.2;02/04/2020;1011;HRV;150;39;;
;Croatia;45.1;15.2;01/04/2020;963;HRV;150;39;;
;Croatia;45.1;15.2;31/03/2020;867;HRV;150;39;;
;Croatia;45.1;15.2;30/03/2020;790;HRV;150;39;;
;Croatia;45.1;15.2;29/03/2020;713;HRV;150;39;;
;Croatia;45.1;15.2;28/03/2020;657;HRV;150;39;;
;Croatia;45.1;15.2;27/03/2020;586;HRV;150;39;;
;Croatia;45.1;15.2;26/03/2020;495;HRV;150;39;;
;Croatia;45.1;15.2;25/03/2020;442;HRV;150;39;;
;Croatia;45.1;15.2;24/03/2020;382;HRV;150;39;;
;Croatia;45.1;15.2;23/03/2020;315;HRV;150;39;;
;Croatia;45.1;15.2;22/03/2020;254;HRV;150;39;;
;Croatia;45.1;15.2;21/03/2020;206;HRV;150;39;;
;Croatia;45.1;15.2;20/03/2020;128;HRV;150;39;;
;Croatia;45.1;15.2;19/03/2020;105;HRV;150;39;;
;Croatia;45.1;15.2;18/03/2020;81;HRV;150;39;;
;Croatia;45.1;15.2;17/03/2020;65;HRV;150;39;;
;Croatia;45.1;15.2;16/03/2020;57;HRV;150;39;;
;Croatia;45.1;15.2;15/03/2020;49;HRV;150;39;;
;Croatia;45.1;15.2;14/03/2020;38;HRV;150;39;;
;Croatia;45.1;15.2;13/03/2020;32;HRV;150;39;;
;Croatia;45.1;15.2;12/03/2020;19;HRV;150;39;;
;Croatia;45.1;15.2;11/03/2020;19;HRV;150;39;;
;Croatia;45.1;15.2;10/03/2020;14;HRV;150;39;;
;Croatia;45.1;15.2;09/03/2020;12;HRV;150;39;;
;Croatia;45.1;15.2;08/03/2020;12;HRV;150;39;;
;Croatia;45.1;15.2;07/03/2020;12;HRV;150;39;;
;Croatia;45.1;15.2;06/03/2020;11;HRV;150;39;;
;Croatia;45.1;15.2;05/03/2020;10;HRV;150;39;;
;Croatia;45.1;15.2;04/03/2020;10;HRV;150;39;;
;Croatia;45.1;15.2;03/03/2020;9;HRV;150;39;;
;Croatia;45.1;15.2;02/03/2020;7;HRV;150;39;;
;Croatia;45.1;15.2;01/03/2020;7;HRV;150;39;;
;Croatia;45.1;15.2;29/02/2020;6;HRV;150;39;;
;Croatia;45.1;15.2;28/02/2020;5;HRV;150;39;;
;Croatia;45.1;15.2;27/02/2020;3;HRV;150;39;;
;Croatia;45.1;15.2;26/02/2020;3;HRV;150;39;;
;Croatia;45.1;15.2;25/02/2020;1;HRV;150;39;;
;Croatia;45.1;15.2;24/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;23/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;22/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;21/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;20/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;19/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;18/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;17/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;16/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;15/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;14/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;13/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;12/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;11/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;10/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;09/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;08/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;07/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;06/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;05/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;04/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;03/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;02/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;01/02/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;31/01/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;30/01/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;29/01/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;28/01/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;27/01/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;26/01/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;25/01/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;24/01/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;23/01/2020;0;HRV;150;39;;
;Croatia;45.1;15.2;22/01/2020;0;HRV;150;39;;
;Cuba;22.0;-80.0;13/05/2020;1810;CUB;19;419;29;
;Cuba;22.0;-80.0;12/05/2020;1804;CUB;19;419;29;
;Cuba;22.0;-80.0;11/05/2020;1783;CUB;19;419;29;
;Cuba;22.0;-80.0;10/05/2020;1766;CUB;19;419;29;
;Cuba;22.0;-80.0;09/05/2020;1754;CUB;19;419;29;
;Cuba;22.0;-80.0;08/05/2020;1741;CUB;19;419;29;
;Cuba;22.0;-80.0;07/05/2020;1729;CUB;19;419;29;
;Cuba;22.0;-80.0;06/05/2020;1703;CUB;19;419;29;
;Cuba;22.0;-80.0;05/05/2020;1685;CUB;19;419;29;
;Cuba;22.0;-80.0;04/05/2020;1668;CUB;19;419;29;
;Cuba;22.0;-80.0;03/05/2020;1649;CUB;19;419;29;
;Cuba;22.0;-80.0;02/05/2020;1611;CUB;19;419;29;
;Cuba;22.0;-80.0;01/05/2020;1537;CUB;19;419;29;
;Cuba;22.0;-80.0;30/04/2020;1501;CUB;19;419;29;
;Cuba;22.0;-80.0;29/04/2020;1467;CUB;19;419;29;
;Cuba;22.0;-80.0;28/04/2020;1437;CUB;19;419;29;
;Cuba;22.0;-80.0;27/04/2020;1389;CUB;19;419;29;
;Cuba;22.0;-80.0;26/04/2020;1369;CUB;19;419;29;
;Cuba;22.0;-80.0;25/04/2020;1337;CUB;19;419;29;
;Cuba;22.0;-80.0;24/04/2020;1285;CUB;19;419;29;
;Cuba;22.0;-80.0;23/04/2020;1235;CUB;19;419;29;
;Cuba;22.0;-80.0;22/04/2020;1189;CUB;19;419;29;
;Cuba;22.0;-80.0;21/04/2020;1137;CUB;19;419;29;
;Cuba;22.0;-80.0;20/04/2020;1087;CUB;19;419;29;
;Cuba;22.0;-80.0;19/04/2020;1035;CUB;19;419;29;
;Cuba;22.0;-80.0;18/04/2020;986;CUB;19;419;29;
;Cuba;22.0;-80.0;17/04/2020;923;CUB;19;419;29;
;Cuba;22.0;-80.0;16/04/2020;862;CUB;19;419;29;
;Cuba;22.0;-80.0;15/04/2020;814;CUB;19;419;29;
;Cuba;22.0;-80.0;14/04/2020;766;CUB;19;419;29;
;Cuba;22.0;-80.0;13/04/2020;726;CUB;19;419;29;
;Cuba;22.0;-80.0;12/04/2020;669;CUB;19;419;29;
;Cuba;22.0;-80.0;11/04/2020;620;CUB;19;419;29;
;Cuba;22.0;-80.0;10/04/2020;564;CUB;19;419;29;
;Cuba;22.0;-80.0;09/04/2020;515;CUB;19;419;29;
;Cuba;22.0;-80.0;08/04/2020;457;CUB;19;419;29;
;Cuba;22.0;-80.0;07/04/2020;396;CUB;19;419;29;
;Cuba;22.0;-80.0;06/04/2020;350;CUB;19;419;29;
;Cuba;22.0;-80.0;05/04/2020;320;CUB;19;419;29;
;Cuba;22.0;-80.0;04/04/2020;288;CUB;19;419;29;
;Cuba;22.0;-80.0;03/04/2020;269;CUB;19;419;29;
;Cuba;22.0;-80.0;02/04/2020;233;CUB;19;419;29;
;Cuba;22.0;-80.0;01/04/2020;212;CUB;19;419;29;
;Cuba;22.0;-80.0;31/03/2020;186;CUB;19;419;29;
;Cuba;22.0;-80.0;30/03/2020;170;CUB;19;419;29;
;Cuba;22.0;-80.0;29/03/2020;139;CUB;19;419;29;
;Cuba;22.0;-80.0;28/03/2020;119;CUB;19;419;29;
;Cuba;22.0;-80.0;27/03/2020;80;CUB;19;419;29;
;Cuba;22.0;-80.0;26/03/2020;67;CUB;19;419;29;
;Cuba;22.0;-80.0;25/03/2020;57;CUB;19;419;29;
;Cuba;22.0;-80.0;24/03/2020;48;CUB;19;419;29;
;Cuba;22.0;-80.0;23/03/2020;40;CUB;19;419;29;
;Cuba;22.0;-80.0;22/03/2020;35;CUB;19;419;29;
;Cuba;22.0;-80.0;21/03/2020;21;CUB;19;419;29;
;Cuba;22.0;-80.0;20/03/2020;16;CUB;19;419;29;
;Cuba;22.0;-80.0;19/03/2020;11;CUB;19;419;29;
;Cuba;22.0;-80.0;18/03/2020;7;CUB;19;419;29;
;Cuba;22.0;-80.0;17/03/2020;5;CUB;19;419;29;
;Cuba;22.0;-80.0;16/03/2020;4;CUB;19;419;29;
;Cuba;22.0;-80.0;15/03/2020;4;CUB;19;419;29;
;Cuba;22.0;-80.0;14/03/2020;4;CUB;19;419;29;
;Cuba;22.0;-80.0;13/03/2020;4;CUB;19;419;29;
;Cuba;22.0;-80.0;12/03/2020;3;CUB;19;419;29;
;Cuba;22.0;-80.0;11/03/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;10/03/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;09/03/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;08/03/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;07/03/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;06/03/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;05/03/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;04/03/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;03/03/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;02/03/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;01/03/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;29/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;28/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;27/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;26/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;25/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;24/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;23/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;22/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;21/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;20/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;19/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;18/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;17/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;16/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;15/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;14/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;13/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;12/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;11/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;10/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;09/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;08/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;07/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;06/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;05/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;04/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;03/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;02/02/2020;0;CUB;19;419;29;
;Cuba;22.0;-80.0;01/02/2020;0;CUB;19;419;29;
